Campaign_ID,Customer_ID,Date,Channel,Product,Campaign_Type,Location,Customer_Segment,Customer_Age,Marketing_Spend,Impressions,Clicks,Leads,Conversions,Revenue,Purchase_Frequency,Customer_Lifetime_Value
CMP_052,CUST_1126,2026-08-04,YouTube,Personal Care,Retargeting,Mumbai,Premium,50,73873.21114278499,248056,5084,2498,99,93279.79683265208,2,2659.3482400168004
CMP_134,CUST_1318,2026-03-03,Meta Ads,Home Care,Conversion,Kolkata,Regular,60,81661.7216339794,300570,6025,1598,111,92229.16979798819,1,929.6085664721173
CMP_070,CUST_0272,2026-03-09,Instagram,Home Care,Conversion,Bangalore,Budget,43,95385.83198437406,212776,5661,2281,107,72838.68147819636,6,4296.174992718689
CMP_017,CUST_0619,2026-09-02,Instagram,Home Care,Retargeting,Kolkata,Regular,34,95525.19561979361,217534,8812,4587,221,189800.28267670283,11,22741.866938263407
CMP_074,CUST_1180,2026-09-12,Meta Ads,Home Care,Product Launch,Mumbai,Premium,20,65264.55044281028,337659,11470,5793,280,292643.24375724164,10,28338.067861139167
CMP_089,CUST_0605,2026-08-29,LinkedIn,Personal Care,Conversion,Bangalore,Premium,18,65367.146337654645,435960,8112,3794,168,364050.9949772657,10,43309.43582015502
CMP_041,CUST_0105,2026-07-12,YouTube,Packaged Foods,Conversion,Bangalore,Budget,36,21646.068350053596,53310,819,371,18,11295.16334925252,7,9134.843737581947
CMP_106,CUST_0084,2026-08-30,Meta Ads,Home Care,Seasonal,Chennai,Budget,32,24444.610360441977,77583,2135,1172,55,32452.91740651278,3,3365.0736076836156
CMP_024,CUST_0536,2026-01-04,Instagram,Personal Care,Seasonal,Hyderabad,Regular,58,19401.532106009443,47431,1217,485,17,12929.186347182376,9,13798.556323144128
CMP_103,CUST_1109,2026-07-31,YouTube,Home Care,Awareness,Delhi,Budget,54,26889.582901148242,223175,4918,2506,79,42483.3972417888,9,6225.777097405182
CMP_039,CUST_0504,2026-01-22,Instagram,Beverages,Retargeting,Pune,Regular,27,42353.544097652615,134493,4284,1887,105,105607.52803072862,6,6380.377612605899
CMP_101,CUST_1126,2026-08-29,YouTube,Packaged Foods,Awareness,Bangalore,Premium,56,53816.174099642936,186904,4078,2200,74,81901.14683543336,9,11535.71150839722
CMP_070,CUST_0262,2026-09-02,Instagram,Beverages,Seasonal,Mumbai,Premium,49,86371.03625605305,245800,9193,5345,369,384075.1507950104,4,6671.122365603825
CMP_058,CUST_1294,2026-06-11,Instagram,Personal Care,Product Launch,Bangalore,Regular,44,46577.82617407933,235787,9354,4127,282,246094.82671975836,6,5107.328750522033
CMP_043,CUST_1482,2026-03-30,LinkedIn,Personal Care,Retargeting,Hyderabad,Budget,20,19940.95477707296,89731,2476,1201,58,65084.19143312319,2,4653.204445134128
CMP_113,CUST_1036,2026-05-06,Instagram,Personal Care,Conversion,Hyderabad,Premium,50,42114.80054366422,229920,8863,3551,190,204179.55002176747,2,3524.439980756523
CMP_047,CUST_0452,2026-05-21,Instagram,Home Care,Retargeting,Delhi,Regular,27,79561.87318109362,219753,7995,4196,193,158117.76614342295,9,18869.695475953118
CMP_006,CUST_1349,2026-06-18,Meta Ads,Home Care,Conversion,Mumbai,Regular,33,75099.07355928759,213045,4621,1798,85,77958.38790213926,2,2319.632694585586
CMP_020,CUST_0553,2026-05-28,Meta Ads,Snacks,Retargeting,Pune,Budget,19,61909.235779286246,190019,4589,1171,69,44007.957806671475,4,6505.507815758386
CMP_059,CUST_0662,2026-02-17,Meta Ads,Beverages,Conversion,Kolkata,Budget,24,5634.802276269339,15031,353,94,7,4653.958346901565,1,1161.9336109360065
CMP_046,CUST_0618,2026-09-19,Instagram,Beverages,Conversion,Hyderabad,Premium,26,97815.66067169963,636718,22206,6271,315,362200.30339374935,11,10292.286462731996
CMP_039,CUST_0369,2026-09-02,YouTube,Beverages,Retargeting,Mumbai,Premium,50,88359.65443217578,242894,4348,1463,39,43691.20957996655,11,20171.8553659056
CMP_019,CUST_1188,2026-03-18,LinkedIn,Snacks,Conversion,Chennai,Budget,23,79743.1028189271,317501,5940,3538,155,162688.7209834469,11,19810.147705825933
CMP_037,CUST_0649,2026-02-25,Google Ads,Packaged Foods,Product Launch,Mumbai,Regular,32,79800.46777548503,312035,14736,7983,714,707280.7161972238,2,4844.539707677808
CMP_004,CUST_1238,2026-09-13,LinkedIn,Personal Care,Conversion,Mumbai,Premium,46,43725.1215080673,159033,4559,1158,42,70581.37916958432,5,20195.48207310896
CMP_109,CUST_0303,2026-03-25,YouTube,Home Care,Conversion,Pune,Budget,41,47389.115992866646,122792,3144,1066,25,12330.316859995366,9,11176.980459635837
CMP_106,CUST_0314,2026-04-07,LinkedIn,Home Care,Product Launch,Chennai,Regular,33,35267.851462542676,84337,2205,1164,36,48921.94425008149,3,6319.644702791897
CMP_087,CUST_0653,2026-06-09,LinkedIn,Beverages,Seasonal,Pune,Premium,59,70925.21109846489,362293,9209,2822,174,298608.7809168739,3,6864.1736171625125
CMP_028,CUST_1035,2026-07-25,Meta Ads,Packaged Foods,Retargeting,Hyderabad,Regular,20,20858.45172766264,104068,2716,1391,59,61331.24061128287,10,13501.530528387688
CMP_141,CUST_0758,2026-04-03,Meta Ads,Beverages,Seasonal,Delhi,Regular,22,55587.88630951827,351643,9084,3343,181,150224.46427036825,10,20903.824097567318
CMP_062,CUST_0529,2026-06-20,Meta Ads,Beverages,Seasonal,Mumbai,Premium,18,11559.361099886974,41805,1635,802,58,77742.87621015272,9,24998.395895958034
CMP_083,CUST_0659,2026-09-28,Google Ads,Personal Care,Product Launch,Bangalore,Regular,29,49299.42683331616,340040,18142,10261,710,903673.7463638614,9,20426.062311996127
CMP_082,CUST_0834,2026-02-14,YouTube,Packaged Foods,Awareness,Mumbai,Premium,48,98975.68662598626,503921,8943,4518,161,141146.28813656452,11,26504.91428632927
CMP_137,CUST_0348,2026-06-08,LinkedIn,Personal Care,Conversion,Chennai,Premium,61,81426.99103102312,217122,4830,2503,128,262460.24558600504,11,22636.104396851144
CMP_144,CUST_0727,2026-03-05,Google Ads,Packaged Foods,Seasonal,Delhi,Premium,57,78558.75487973655,195734,10907,3898,304,444747.0397130621,11,18215.7093887318
CMP_138,CUST_0300,2026-07-26,Email,Personal Care,Conversion,Chennai,Regular,64,58003.10728931657,185348,14459,5895,456,594093.8576581001,3,8986.561556495608
CMP_149,CUST_1402,2026-04-20,LinkedIn,Home Care,Awareness,Chennai,Premium,29,25777.983234803094,81459,2295,1228,45,93098.45925199827,1,2901.1284254339553
CMP_079,CUST_0828,2026-04-30,Google Ads,Home Care,Seasonal,Kolkata,Budget,35,86521.43745385483,228502,8188,3520,237,211825.95218117375,2,3418.1532855217865
CMP_031,CUST_1115,2026-03-02,Google Ads,Home Care,Retargeting,Hyderabad,Budget,52,86512.21074568677,192584,7344,1893,132,114144.97704604357,6,4081.0198686965955
CMP_099,CUST_0515,2026-07-27,LinkedIn,Snacks,Awareness,Hyderabad,Budget,40,44407.436341949986,175682,3953,1871,77,84837.48719086435,8,12133.94296160424
CMP_133,CUST_0780,2026-02-19,Meta Ads,Packaged Foods,Seasonal,Pune,Budget,35,66703.34832220749,173050,5730,1539,113,82921.30334714231,8,12964.73243752072
CMP_059,CUST_0857,2026-07-01,Email,Packaged Foods,Seasonal,Pune,Premium,46,31152.380277926717,181595,17209,5382,819,1497763.5304213862,2,2809.8436801318503
CMP_020,CUST_1246,2026-06-15,Google Ads,Personal Care,Retargeting,Pune,Regular,25,55913.83249095123,198837,7467,3363,222,257415.3180415635,8,15927.478397322897
CMP_128,CUST_0340,2026-04-26,YouTube,Home Care,Conversion,Chennai,Premium,26,28397.1717870005,81618,1642,971,54,61784.15521458097,3,3465.605439348495
CMP_119,CUST_0825,2026-09-21,Email,Snacks,Awareness,Pune,Budget,46,94373.4634705026,250959,19010,7649,690,751773.9229091811,3,4888.662558513794
CMP_020,CUST_0050,2026-08-04,Meta Ads,Snacks,Product Launch,Delhi,Regular,27,14592.920147687304,83258,1859,984,54,45264.926927455206,7,8955.529957752484
CMP_026,CUST_1110,2026-01-04,YouTube,Home Care,Seasonal,Hyderabad,Premium,22,18957.582740458223,81337,1619,576,17,19473.047087106388,6,12921.192367677704
CMP_087,CUST_1169,2026-03-06,LinkedIn,Personal Care,Product Launch,Hyderabad,Regular,34,48660.48543529419,220050,4522,2277,56,89692.56567237164,9,30223.779420381998
CMP_076,CUST_1452,2026-02-07,Meta Ads,Personal Care,Seasonal,Delhi,Premium,30,84631.89000277105,353718,10176,3713,245,266151.4287755451,1,2661.2821993304638
CMP_014,CUST_0310,2026-05-12,LinkedIn,Personal Care,Seasonal,Mumbai,Regular,20,97172.3577194133,227215,4932,1460,91,146381.4885813912,6,18511.152388286322
CMP_032,CUST_0906,2026-09-13,LinkedIn,Home Care,Awareness,Chennai,Regular,38,13266.635738764931,43677,1157,360,19,24662.894692585873,10,23622.48148278982
CMP_114,CUST_0276,2026-07-24,LinkedIn,Packaged Foods,Seasonal,Kolkata,Budget,25,27045.29527160982,130293,2582,911,39,48346.92160634222,8,19922.18085349153
CMP_016,CUST_0887,2026-01-02,Instagram,Home Care,Seasonal,Mumbai,Premium,47,77240.30960983482,267023,9850,3758,183,228060.2291092416,5,5033.332326125645
CMP_108,CUST_0479,2026-02-22,Google Ads,Personal Care,Product Launch,Pune,Premium,26,9773.085933183302,74308,2298,1249,131,195928.56485175045,1,3140.400455126289
CMP_107,CUST_1256,2026-02-11,Google Ads,Beverages,Retargeting,Chennai,Premium,23,42248.88980593441,114883,5421,1804,116,202440.06414540982,6,8130.20411527527
CMP_115,CUST_0139,2026-05-29,Email,Home Care,Retargeting,Chennai,Premium,54,96341.77083454066,283028,22247,10322,1225,2370729.658240605,3,8407.605224880168
CMP_013,CUST_0308,2026-02-27,LinkedIn,Snacks,Awareness,Bangalore,Regular,57,73024.74745800372,206833,4326,1201,32,43464.30349014546,1,3346.45314219544
CMP_111,CUST_0912,2026-07-03,Meta Ads,Packaged Foods,Product Launch,Bangalore,Premium,43,61545.2192420531,362765,10792,4592,274,360098.6836044156,4,10116.458099349302
CMP_027,CUST_0464,2026-04-23,Meta Ads,Personal Care,Retargeting,Kolkata,Budget,40,5653.406410866684,29737,765,298,28,21989.14824039211,4,3600.700371203976
CMP_122,CUST_0149,2026-04-26,Google Ads,Beverages,Conversion,Chennai,Budget,38,16389.65387990765,45209,1478,624,50,41326.12163622259,8,6588.062096514917
CMP_091,CUST_0530,2026-05-29,Email,Beverages,Retargeting,Hyderabad,Budget,22,82993.19664341839,270353,24004,9357,1116,1191985.1714804869,10,16693.66451180241
CMP_073,CUST_0752,2026-01-02,Email,Personal Care,Seasonal,Chennai,Premium,45,75192.3343276381,575276,48944,14004,2151,3461843.524500246,10,36265.558152081874
CMP_052,CUST_0857,2026-03-17,Meta Ads,Home Care,Conversion,Pune,Budget,33,54740.71609603803,285069,8590,2562,145,113883.38248198105,8,5773.22980296954
CMP_081,CUST_0496,2026-03-19,Google Ads,Beverages,Conversion,Kolkata,Premium,22,91724.78224997465,299092,12849,5804,420,533802.8174891646,6,8287.779410492816
CMP_020,CUST_0390,2026-07-17,Google Ads,Snacks,Conversion,Pune,Premium,60,67145.21465717934,207015,10068,5494,397,606821.6878019404,3,4145.667886409272
CMP_044,CUST_1341,2026-05-25,Instagram,Packaged Foods,Product Launch,Bangalore,Regular,21,90429.73409784552,206674,8965,3909,195,153473.6742131783,8,7252.754873462273
CMP_031,CUST_0771,2026-09-03,YouTube,Packaged Foods,Seasonal,Delhi,Premium,56,35180.99626698041,80018,1389,753,13,13328.53979205683,10,13549.24960492766
CMP_117,CUST_0733,2026-03-01,Instagram,Snacks,Conversion,Delhi,Premium,26,47170.8640703916,113695,4131,1756,90,107572.79134043583,5,13383.815237818735
CMP_043,CUST_1425,2026-04-06,LinkedIn,Personal Care,Retargeting,Delhi,Budget,59,96745.98493287602,386363,8407,4076,225,222801.4587616433,3,7862.270213156169
CMP_073,CUST_0714,2026-03-24,YouTube,Beverages,Conversion,Mumbai,Budget,27,89276.33513625135,345296,7788,4063,135,76301.11128687141,10,5304.470770355349
CMP_116,CUST_0048,2026-08-14,Meta Ads,Beverages,Awareness,Chennai,Budget,35,12296.706901581721,62246,1565,544,22,12809.247121911594,6,4711.311704711711
CMP_090,CUST_0656,2026-09-19,Google Ads,Personal Care,Conversion,Bangalore,Premium,44,79253.47052365792,354564,17925,6765,432,559187.3203697205,11,28787.52658604232
CMP_043,CUST_0017,2026-03-04,LinkedIn,Packaged Foods,Product Launch,Kolkata,Regular,54,26310.263091084995,135197,3323,1223,42,51035.62741203342,3,6818.5530651900635
CMP_021,CUST_0064,2026-06-14,LinkedIn,Packaged Foods,Retargeting,Kolkata,Regular,53,77215.2883300651,452114,10524,3960,153,186319.3319994727,3,8337.74876186518
CMP_111,CUST_0932,2026-08-19,Email,Personal Care,Seasonal,Hyderabad,Regular,40,15558.02899654118,46598,3884,1162,154,166676.7266134311,11,19426.091557683823
CMP_077,CUST_0649,2026-04-16,Meta Ads,Packaged Foods,Seasonal,Hyderabad,Regular,49,52938.80733773108,333572,9311,4809,213,229045.2867738088,2,2769.146184312126
CMP_096,CUST_0144,2026-01-16,Meta Ads,Snacks,Conversion,Hyderabad,Premium,48,24145.19591059972,56366,1926,856,59,81465.21026261235,1,2810.116078877493
CMP_130,CUST_1132,2026-01-19,YouTube,Beverages,Product Launch,Kolkata,Regular,19,16965.743656039034,38287,869,315,13,10315.350235690588,1,1470.2288859105952
CMP_010,CUST_0444,2026-08-13,YouTube,Packaged Foods,Product Launch,Mumbai,Premium,43,64406.36614567312,175716,3663,2004,49,48097.40996276894,9,21679.195501545124
CMP_096,CUST_0505,2026-08-14,Google Ads,Packaged Foods,Conversion,Mumbai,Regular,19,84991.48784314068,304306,15109,7607,699,870344.1062320204,5,9793.8392322598
CMP_101,CUST_0674,2026-05-08,Email,Home Care,Conversion,Chennai,Regular,37,86985.85937638656,512504,46419,27760,3541,5059804.799015199,2,4470.080550814065
CMP_104,CUST_1486,2026-08-19,Email,Personal Care,Retargeting,Kolkata,Premium,58,6543.127104898102,18150,1705,758,69,102819.74013871979,6,23907.917693078816
CMP_104,CUST_0768,2026-07-25,Meta Ads,Home Care,Seasonal,Bangalore,Budget,37,16230.769117653417,135244,3499,1186,75,58112.57709332911,3,4714.077310420819
CMP_089,CUST_0072,2026-09-04,Email,Beverages,Conversion,Kolkata,Premium,64,50604.50084445813,305684,24214,6796,752,1284653.0990165488,1,2505.2562996031447
CMP_131,CUST_0188,2026-06-12,Email,Packaged Foods,Seasonal,Bangalore,Premium,60,68328.62306354038,428512,26168,13906,1640,2441973.2366986284,9,19496.502901446336
CMP_042,CUST_0858,2026-08-28,YouTube,Home Care,Seasonal,Chennai,Budget,31,31814.93468922862,145696,3316,1585,36,20573.1394498277,11,11658.586754538317
CMP_134,CUST_0942,2026-08-18,Instagram,Personal Care,Conversion,Bangalore,Budget,21,67030.21752309501,392463,13815,4109,244,181636.88632076673,9,11421.83666102275
CMP_046,CUST_0600,2026-07-27,LinkedIn,Packaged Foods,Retargeting,Bangalore,Premium,63,10403.732788876423,27895,590,287,15,31601.42824538911,10,28366.547655231418
CMP_028,CUST_0747,2026-01-26,LinkedIn,Beverages,Seasonal,Pune,Regular,63,82498.09344033519,301065,7525,2161,72,116467.27094637122,8,27729.73330898792
CMP_064,CUST_1270,2026-09-01,LinkedIn,Snacks,Retargeting,Pune,Premium,55,42710.05742875782,158023,4887,1453,60,106807.457523463,11,28580.91728023178
CMP_004,CUST_0913,2026-05-12,Google Ads,Packaged Foods,Seasonal,Hyderabad,Regular,60,24838.938871986047,178278,10627,5899,568,706682.6382521758,11,21873.2982536997
CMP_016,CUST_1379,2026-02-16,Google Ads,Snacks,Product Launch,Hyderabad,Premium,39,87644.09412528046,361254,17447,6310,704,962086.9027473676,11,35045.05306670346
CMP_001,CUST_0383,2026-03-28,YouTube,Packaged Foods,Conversion,Delhi,Premium,59,35940.05619607556,143722,3421,1417,52,44945.87157210633,1,1066.708646648773
CMP_076,CUST_1185,2026-08-23,YouTube,Personal Care,Awareness,Chennai,Premium,61,17557.067486617816,66215,1073,288,14,16525.798253604087,6,7094.176760982367
CMP_011,CUST_0580,2026-07-29,Google Ads,Packaged Foods,Retargeting,Pune,Regular,56,30124.822583383124,105268,4696,1906,159,201695.09146864922,3,6149.900928687021
CMP_042,CUST_1077,2026-09-08,Google Ads,Snacks,Seasonal,Chennai,Premium,64,68319.58778583832,466552,17164,5399,384,494912.76263854146,6,14878.832701446374
CMP_132,CUST_0597,2026-02-14,Instagram,Personal Care,Conversion,Hyderabad,Budget,27,57562.610764185,197302,6372,3639,192,123369.116321749,11,12634.174721294372
CMP_112,CUST_0937,2026-06-20,Google Ads,Beverages,Conversion,Hyderabad,Premium,49,70618.99993575999,195892,8467,4109,283,405924.8387312879,9,20131.072694952574
CMP_067,CUST_0922,2026-01-06,YouTube,Packaged Foods,Awareness,Hyderabad,Regular,62,74222.34700247725,331246,5239,1487,42,34244.94250215113,2,2046.5655021533921
CMP_147,CUST_0035,2026-01-26,YouTube,Home Care,Conversion,Pune,Premium,45,88059.19674302267,223440,4132,1625,50,55981.35893922135,11,15955.631125332515
CMP_037,CUST_0410,2026-04-09,YouTube,Personal Care,Product Launch,Kolkata,Regular,52,18298.800788567474,71140,951,410,29,19516.841800639104,8,6419.114986417957
CMP_065,CUST_0663,2026-04-25,LinkedIn,Home Care,Conversion,Kolkata,Premium,40,68575.80784286233,245215,4446,2035,65,124706.1336636991,11,36787.65127558354
CMP_050,CUST_1456,2026-05-14,Meta Ads,Personal Care,Retargeting,Delhi,Budget,45,36403.29521909763,99526,2403,1032,50,32435.670952029493,1,1336.3849826863388
CMP_134,CUST_1355,2026-09-06,Meta Ads,Beverages,Conversion,Delhi,Premium,41,28044.93527701339,186801,5033,1484,67,70075.52493994513,3,8471.624871203221
CMP_089,CUST_0221,2026-07-30,YouTube,Beverages,Seasonal,Mumbai,Regular,42,63106.40984204928,290015,5080,1562,38,28062.707450661765,6,8110.8492379093395
CMP_010,CUST_0542,2026-09-01,LinkedIn,Beverages,Retargeting,Pune,Budget,34,60002.87642264379,480711,14238,5490,182,182068.0745935975,3,5504.903583902473
CMP_111,CUST_0525,2026-09-17,Email,Home Care,Product Launch,Pune,Regular,52,99710.19465410862,278791,24476,6540,639,750559.0402554522,5,6467.581239615128
CMP_074,CUST_0073,2026-07-18,Email,Packaged Foods,Seasonal,Hyderabad,Premium,34,34696.81236628851,135786,11774,4193,479,798406.1191657527,2,8237.890301156156
CMP_099,CUST_0594,2026-03-16,Meta Ads,Packaged Foods,Conversion,Pune,Regular,21,66295.76470524307,181175,5026,1729,63,66239.1197211021,9,10937.773468655534
CMP_030,CUST_0467,2026-05-24,Instagram,Beverages,Retargeting,Chennai,Budget,44,51186.49713996388,328172,10088,5377,227,166498.14815471187,10,13386.904674796066
CMP_081,CUST_0686,2026-06-01,Google Ads,Snacks,Seasonal,Chennai,Premium,56,26971.593190015767,134603,5700,1778,119,155418.96615714586,11,35615.3409627767
CMP_056,CUST_0708,2026-02-04,YouTube,Personal Care,Awareness,Kolkata,Premium,28,87939.09896644432,500440,10118,4213,157,144480.6197939801,10,17548.107034604738
CMP_127,CUST_0209,2026-08-15,Meta Ads,Packaged Foods,Seasonal,Mumbai,Budget,31,80340.98769521232,181025,4807,2388,74,53156.93912501617,2,1188.3164303954848
CMP_008,CUST_0387,2026-07-09,LinkedIn,Personal Care,Conversion,Hyderabad,Budget,32,94495.53085141657,432612,9964,2976,158,197673.59709904378,9,10316.695636902277
CMP_014,CUST_0392,2026-07-28,Meta Ads,Home Care,Seasonal,Mumbai,Regular,33,47870.328336945866,117667,2325,915,84,67894.59179833111,10,7904.764874334255
CMP_081,CUST_0999,2026-03-10,YouTube,Home Care,Conversion,Chennai,Regular,46,92465.68307396886,395396,6236,1559,61,50773.45435668474,6,9206.372783088507
CMP_001,CUST_0216,2026-05-12,Google Ads,Snacks,Awareness,Pune,Premium,33,53677.317969550124,228302,12475,6256,334,594203.7603901807,2,2647.79032026281
CMP_113,CUST_0229,2026-06-20,Meta Ads,Beverages,Seasonal,Delhi,Regular,18,69180.74348890668,240265,7507,3146,198,166975.4866533319,4,8951.870113608926
CMP_078,CUST_0521,2026-09-08,YouTube,Snacks,Retargeting,Kolkata,Premium,52,35958.72754850009,82695,1682,529,14,12353.495422540347,6,14955.092606652346
CMP_098,CUST_1182,2026-04-22,LinkedIn,Home Care,Retargeting,Mumbai,Regular,61,72345.41571346503,161503,4719,2574,71,94356.71965568217,2,6568.8844375447725
CMP_065,CUST_0179,2026-08-07,Email,Beverages,Product Launch,Kolkata,Premium,34,75098.63944103052,452754,31906,10347,477,825755.5803845705,9,32881.973473174425
CMP_046,CUST_1005,2026-07-25,YouTube,Home Care,Product Launch,Pune,Regular,37,56732.75584219417,328389,5688,2039,81,67360.46457173844,1,798.6109072397171
CMP_045,CUST_1121,2026-01-23,Email,Snacks,Retargeting,Delhi,Regular,19,31028.86944964732,71271,5586,1480,174,257024.7295079076,7,19333.615774226582
CMP_067,CUST_0413,2026-02-03,LinkedIn,Home Care,Conversion,Bangalore,Budget,27,47776.83596399495,161809,4481,2212,116,143018.5218451506,7,16185.962815007986
CMP_097,CUST_0074,2026-04-25,LinkedIn,Packaged Foods,Seasonal,Chennai,Premium,63,27560.91399109148,125868,3705,1828,106,184599.4227125808,11,44939.57723543879
CMP_015,CUST_1239,2026-07-22,Meta Ads,Packaged Foods,Conversion,Pune,Premium,34,10295.381090806964,32049,874,243,6,6956.7889163676455,8,22826.493197676675
CMP_068,CUST_1361,2026-09-30,Meta Ads,Beverages,Product Launch,Chennai,Premium,35,20360.98256102875,46409,1530,675,41,51662.92362579503,10,13153.46747317701
